Topic;Word;Score;;
Recht & Kriminalität: Familienangelegenheiten;grossmutt;2.869.517;;
Recht & Kriminalität: Familienangelegenheiten;eherecht;2.860.100;;
Recht & Kriminalität: Familienangelegenheiten;mutterschaftsurlaub;2.789.134;;
Recht & Kriminalität: Familienangelegenheiten;abstamm;2.634.297;;
Recht & Kriminalität: Familienangelegenheiten;unterhaltspflicht;2.596.194;;
Recht & Kriminalität: Familienangelegenheiten;herd;2.588.878;;
Recht & Kriminalität: Familienangelegenheiten;grossvat;2.540.131;;
Recht & Kriminalität: Familienangelegenheiten;zerrutt;2.536.639;;
Recht & Kriminalität: Familienangelegenheiten;selbstverwirklich;2.506.430;;
Recht & Kriminalität: Familienangelegenheiten;kinderwunsch;2.499.478;;
Recht & Kriminalität: Familienangelegenheiten;hausarbeit;2.443.663;;
Recht & Kriminalität: Familienangelegenheiten;scheidungsrecht;2.380.100;;
Recht & Kriminalität: Familienangelegenheiten;zuhaus;2.324.431;;
Recht & Kriminalität: Familienangelegenheiten;mutterschaftsgeld;2.284.484;;
Recht & Kriminalität: Familienangelegenheiten;anfecht;2.274.550;;
Recht & Kriminalität: Familienangelegenheiten;kindeswohl;2.242.748;;
Recht & Kriminalität: Familienangelegenheiten;kindschaftsrecht;2.240.100;;
Recht & Kriminalität: Familienangelegenheiten;familienleb;2.179.451;;
Recht & Kriminalität: Familienangelegenheiten;geburtenruckgang;2.170.467;;
Recht & Kriminalität: Familienangelegenheiten;harteklausel;2.127.754;;
Recht & Kriminalität: Familienangelegenheiten;kabel;2.119.778;;
Recht & Kriminalität: Familienangelegenheiten;elternschaft;2.109.579;;
Recht & Kriminalität: Familienangelegenheiten;vormundschaftsgericht;2.102.057;;
Recht & Kriminalität: Familienangelegenheiten;kinderlos;2.077.445;;
Recht & Kriminalität: Familienangelegenheiten;heirat;2.055.608;;
Recht & Kriminalität: Familienangelegenheiten;mutterschaft;2.049.237;;
Recht & Kriminalität: Familienangelegenheiten;jugendamt;2.039.147;;
Recht & Kriminalität: Familienangelegenheiten;babyjahr;2.037.443;;
Recht & Kriminalität: Familienangelegenheiten;kupf;2.005.860;;
Recht & Kriminalität: Familienangelegenheiten;rollenverteil;1.941.211;;
Recht & Kriminalität: Familienangelegenheiten;frauenbild;1.932.194;;
Recht & Kriminalität: Familienangelegenheiten;geburtenzahl;1.888.464;;
Recht & Kriminalität: Familienangelegenheiten;einzelfallgerecht;1.838.704;;
Recht & Kriminalität: Familienangelegenheiten;freundin;1.836.057;;
Recht & Kriminalität: Familienangelegenheiten;glasfas;1.831.148;;
Recht & Kriminalität: Familienangelegenheiten;aufenthaltsort;1.817.716;;
Recht & Kriminalität: Familienangelegenheiten;kindererziehungszeit;1.808.809;;
Recht & Kriminalität: Familienangelegenheiten;frauenverband;1.778.062;;
Recht & Kriminalität: Familienangelegenheiten;unterhaltsleist;1.719.612;;
Recht & Kriminalität: Familienangelegenheiten;partnerin;1.717.007;;
Recht & Kriminalität: Familienangelegenheiten;babys;1.710.100;;
Recht & Kriminalität: Familienangelegenheiten;prugel;1.689.453;;
Recht & Kriminalität: Familienangelegenheiten;bevolkerungspolit;1.596.779;;
Recht & Kriminalität: Familienangelegenheiten;osterpaus;1.590.100;;
Recht & Kriminalität: Familienangelegenheiten;unterhaltsverpflicht;1.572.381;;
Recht & Kriminalität: Familienangelegenheiten;arbeitsmittel;1.570.100;;
Recht & Kriminalität: Familienangelegenheiten;frauenarbeitslos;1.490.033;;
Recht & Kriminalität: Zivil und Strafrecht;straftat;86.400.090;;
Recht & Kriminalität: Zivil und Strafrecht;straf;69.070.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafrecht;55.567.296;;
Recht & Kriminalität: Zivil und Strafrecht;kriminalitat;45.400.032;;
Recht & Kriminalität: Zivil und Strafrecht;staatsanwaltschaft;41.370.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafgesetzbuch;36.648.545;;
Recht & Kriminalität: Zivil und Strafrecht;rechtspolit;26.631.775;;
Recht & Kriminalität: Zivil und Strafrecht;stgb;23.677.308;;
Recht & Kriminalität: Zivil und Strafrecht;freiheitsstraf;21.697.029;;
Recht & Kriminalität: Zivil und Strafrecht;ehrenamt;20.754.763;;
Recht & Kriminalität: Zivil und Strafrecht;strafverfolg;18.695.095;;
Recht & Kriminalität: Zivil und Strafrecht;strafverfahr;18.276.567;;
Recht & Kriminalität: Zivil und Strafrecht;straftatbestand;18.190.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafprozessordn;17.988.733;;
Recht & Kriminalität: Zivil und Strafrecht;rechtsschutz;17.653.780;;
Recht & Kriminalität: Zivil und Strafrecht;verjahr;17.540.125;;
Recht & Kriminalität: Zivil und Strafrecht;ehefrau;17.261.840;;
Recht & Kriminalität: Zivil und Strafrecht;vergewalt;17.220.125;;
Recht & Kriminalität: Zivil und Strafrecht;beschuld;16.493.961;;
Recht & Kriminalität: Zivil und Strafrecht;sicherungsverwahr;16.370.125;;
Recht & Kriminalität: Zivil und Strafrecht;ermittlungsverfahr;15.980.125;;
Recht & Kriminalität: Zivil und Strafrecht;menschenhandel;14.000.125;;
Recht & Kriminalität: Zivil und Strafrecht;delikt;13.840.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafbar;13.545.752;;
Recht & Kriminalität: Zivil und Strafrecht;sonderausschuss;11.136.954;;
Recht & Kriminalität: Zivil und Strafrecht;verjahrungsfrist;10.969.400;;
Recht & Kriminalität: Zivil und Strafrecht;angeklagt;10.662.549;;
Recht & Kriminalität: Zivil und Strafrecht;ehemann;10.324.586;;
Recht & Kriminalität: Zivil und Strafrecht;geldstraf;10.140.125;;
Recht & Kriminalität: Zivil und Strafrecht;vernehm;9.119.650;;
Recht & Kriminalität: Zivil und Strafrecht;kronzeugenregel;8.980.125;;
Recht & Kriminalität: Zivil und Strafrecht;notig;8.690.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafvorschrift;8.602.895;;
Recht & Kriminalität: Zivil und Strafrecht;strafrechtsreform;8.319.729;;
Recht & Kriminalität: Zivil und Strafrecht;kronzeug;8.249.696;;
Recht & Kriminalität: Zivil und Strafrecht;strafrahm;7.850.125;;
Recht & Kriminalität: Zivil und Strafrecht;rechtsgut;7.817.653;;
Recht & Kriminalität: Zivil und Strafrecht;hauptverhandl;7.630.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafverfolgungsbehord;7.453.876;;
Recht & Kriminalität: Zivil und Strafrecht;opferschutz;7.444.355;;
Recht & Kriminalität: Zivil und Strafrecht;rechtsstreit;7.442.558;;
Recht & Kriminalität: Zivil und Strafrecht;rechtsfried;7.369.668;;
Recht & Kriminalität: Zivil und Strafrecht;haftbefehl;6.890.125;;
Recht & Kriminalität: Zivil und Strafrecht;vergeh;6.852.527;;
Recht & Kriminalität: Zivil und Strafrecht;korperverletz;6.718.194;;
Recht & Kriminalität: Zivil und Strafrecht;stpo;6.700.125;;
Recht & Kriminalität: Zivil und Strafrecht;prostitution;6.630.125;;
Recht & Kriminalität: Zivil und Strafrecht;polizei;6.582.793;;
Recht & Kriminalität: Zivil und Strafrecht;untersuchungshaft;6.366.104;;
Recht & Kriminalität: Zivil und Strafrecht;rechtsmittel;6.130.947;;
Recht & Kriminalität: Zivil und Strafrecht;staatsanwalt;5.845.161;;
Recht & Kriminalität: Zivil und Strafrecht;bundesjustizministerin;5.766.494;;
Recht & Kriminalität: Zivil und Strafrecht;prostituiert;5.489.321;;
Recht & Kriminalität: Zivil und Strafrecht;strafgesetz;5.479.946;;
Recht & Kriminalität: Zivil und Strafrecht;aufwandsentschad;5.373.224;;
Recht & Kriminalität: Zivil und Strafrecht;strafbestimm;5.046.380;;
Recht & Kriminalität: Zivil und Strafrecht;zpo;5.030.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafandroh;5.029.072;;
Recht & Kriminalität: Zivil und Strafrecht;strafmass;4.778.988;;
Recht & Kriminalität: Zivil und Strafrecht;wirtschaftskriminalitat;4.688.771;;
Recht & Kriminalität: Zivil und Strafrecht;rechtsbewusstsein;4.531.060;;
Recht & Kriminalität: Zivil und Strafrecht;ermittlungsbehord;4.517.180;;
Recht & Kriminalität: Zivil und Strafrecht;splitting;4.504.048;;
Recht & Kriminalität: Zivil und Strafrecht;begeh;4.384.248;;
Recht & Kriminalität: Zivil und Strafrecht;zivilrecht;4.362.377;;
Recht & Kriminalität: Zivil und Strafrecht;strafprozess;4.291.716;;
Recht & Kriminalität: Zivil und Strafrecht;zuchthaus;4.258.877;;
Recht & Kriminalität: Zivil und Strafrecht;streitwert;4.198.561;;
Recht & Kriminalität: Zivil und Strafrecht;tatverdacht;4.197.374;;
Recht & Kriminalität: Zivil und Strafrecht;zivilprozessordn;4.151.040;;
Recht & Kriminalität: Zivil und Strafrecht;jugendstrafrecht;4.066.354;;
Recht & Kriminalität: Zivil und Strafrecht;verdacht;4.040.726;;
Recht & Kriminalität: Zivil und Strafrecht;strafrechtsanderungsgesetz;4.033.349;;
Recht & Kriminalität: Zivil und Strafrecht;sexualstrafrecht;3.960.125;;
Recht & Kriminalität: Zivil und Strafrecht;kriminell;3.917.605;;
Recht & Kriminalität: Zivil und Strafrecht;kriminalstatist;3.850.659;;
Recht & Kriminalität: Zivil und Strafrecht;sexualstraftat;3.840.125;;
Recht & Kriminalität: Zivil und Strafrecht;telefonuberwach;3.795.840;;
Recht & Kriminalität: Zivil und Strafrecht;freispruch;3.700.125;;
Recht & Kriminalität: Zivil und Strafrecht;schadensersatz;3.620.130;;
Recht & Kriminalität: Zivil und Strafrecht;raub;3.480.208;;
Recht & Kriminalität: Zivil und Strafrecht;zivilprozess;3.444.580;;
Recht & Kriminalität: Zivil und Strafrecht;veranlag;3.438.946;;
Recht & Kriminalität: Zivil und Strafrecht;diebstahl;3.396.884;;
Recht & Kriminalität: Zivil und Strafrecht;haftgrund;3.200.125;;
Recht & Kriminalität: Zivil und Strafrecht;engagi;3.179.133;;
Recht & Kriminalität: Zivil und Strafrecht;exzess;3.170.125;;
Recht & Kriminalität: Zivil und Strafrecht;strafrechtspfleg;3.130.126;;
Recht & Kriminalität: Zivil und Strafrecht;strafdroh;3.068.587;;
Recht & Kriminalität: Zivil und Strafrecht;ubertret;3.014.740;;
Recht & Kriminalität: Zivil und Strafrecht;kindesmissbrauch;3.006.860;;
Recht & Kriminalität: Zivil und Strafrecht;beweismittel;2.969.242;;
Recht & Kriminalität: Zivil und Strafrecht;strafaussetz;2.920.125;;
Recht & Kriminalität: Zivil und Strafrecht;justizhaushalt;2.770.125;;
Recht & Kriminalität: Zivil und Strafrecht;justizministerkonferenz;2.727.548;;
Recht & Kriminalität: Zivil und Strafrecht;justizministerium;2.711.657;;
Recht & Kriminalität: Zivil und Strafrecht;unschuldsvermut;2.645.964;;
Recht & Kriminalität: Zivil und Strafrecht;heranwachs;2.645.504;;
Recht & Kriminalität: Zivil und Strafrecht;gewaltkriminalitat;2.641.609;;
Recht & Kriminalität: Zivil und Strafrecht;zwangsprostitution;2.630.125;;
Recht & Kriminalität: Sexualstrafrecht;ehefrau;172.617.401;;
Recht & Kriminalität: Sexualstrafrecht;vergewalt;172.200.250;;
Recht & Kriminalität: Sexualstrafrecht;ehemann;103.244.855;;
Recht & Kriminalität: Sexualstrafrecht;notig;86.900.250;;
Recht & Kriminalität: Sexualstrafrecht;splitting;45.039.485;;
Recht & Kriminalität: Sexualstrafrecht;veranlag;34.388.464;;
Recht & Kriminalität: Sexualstrafrecht;sexualitat;26.190.946;;
Recht & Kriminalität: Sexualstrafrecht;verfuhr;20.966.999;;
Recht & Kriminalität: Sexualstrafrecht;sexualstrafrecht;19.490.702;;
Recht & Kriminalität: Sexualstrafrecht;feinheit;18.780.387;;
Recht & Kriminalität: Sexualstrafrecht;unehr;18.131.952;;
Recht & Kriminalität: Sexualstrafrecht;gegenwehr;16.500.250;;
Recht & Kriminalität: Sexualstrafrecht;atomabkomm;14.600.250;;
Recht & Kriminalität: Sexualstrafrecht;weiterarbeit;14.536.211;;
Recht & Kriminalität: Sexualstrafrecht;wahrheitsfind;14.028.633;;
Recht & Kriminalität: Sexualstrafrecht;kurzbeitrag;13.500.250;;
Recht & Kriminalität: Sexualstrafrecht;zusammenveranlag;13.300.250;;
Recht & Kriminalität: Sexualstrafrecht;einkommensbezieh;12.584.524;;
Recht & Kriminalität: Sexualstrafrecht;widerspruchsrecht;11.739.297;;
Recht & Kriminalität: Sexualstrafrecht;weltregion;11.468.610;;
Recht & Kriminalität: Sexualstrafrecht;strahlkraft;10.735.394;;
Recht & Kriminalität: Sexualstrafrecht;vortret;8.159.471;;
Recht & Kriminalität: Sexualstrafrecht;entschadigungsfrag;8.159.084;;
Recht & Kriminalität: Sexualstrafrecht;ganzheit;7.917.112;;
Recht & Kriminalität: Sexualstrafrecht;aushilf;7.787.763;;
Recht & Kriminalität: Sexualstrafrecht;marktverhaltnis;7.783.104;;
Recht & Kriminalität: Sexualstrafrecht;geschlechtsverkehr;7.541.038;;
Recht & Kriminalität: Sexualstrafrecht;extremsituation;6.448.439;;
Recht & Kriminalität: Sexualstrafrecht;hochschulbund;6.251.346;;
Recht & Kriminalität: Sexualstrafrecht;aufklarungspflicht;6.128.498;;
Recht & Kriminalität: Sexualstrafrecht;fernsehubertrag;6.094.301;;
Recht & Kriminalität: Sexualstrafrecht;bombenkrieg;5.924.058;;
Recht & Kriminalität: Sexualstrafrecht;videotechn;5.908.606;;
Recht & Kriminalität: Sexualstrafrecht;silvesternacht;5.810.381;;
Recht & Kriminalität: Sexualstrafrecht;akbp;5.775.686;;
Recht & Kriminalität: Sexualstrafrecht;bung;5.575.533;;
Recht & Kriminalität: Sexualstrafrecht;sicherheitsrichtlini;5.565.520;;
Recht & Kriminalität: Sexualstrafrecht;judikatur;5.491.428;;
Recht & Kriminalität: Sexualstrafrecht;abschlussgesetz;5.400.250;;
Recht & Kriminalität: Sexualstrafrecht;kindergelderganzungsgesetz;5.200.250;;
Recht & Kriminalität: Sexualstrafrecht;beweislag;5.180.199;;
Recht & Kriminalität: Sexualstrafrecht;dodd;5.100.250;;
Recht & Kriminalität: Sexualstrafrecht;organklag;5.100.250;;
Recht & Kriminalität: Sexualstrafrecht;frauenfeind;5.100.250;;
Recht & Kriminalität: Sexualstrafrecht;manipulationsmog;5.084.494;;
Recht & Kriminalität: Sexualstrafrecht;beischlaf;4.896.010;;
Recht & Kriminalität: Sexualstrafrecht;splittingverfahr;4.787.800;;
Recht & Kriminalität: Sexualstrafrecht;rudiment;4.555.726;;
Recht & Kriminalität: Sexualstrafrecht;antragsdelikt;4.500.250;;
Recht & Kriminalität: Sexualstrafrecht;konfliktminerali;4.374.916;;
Recht & Kriminalität: Sexualstrafrecht;verlagsgesellschaft;4.342.853;;
Recht & Kriminalität: Sexualstrafrecht;offizialdelikt;4.183.728;;
Recht & Kriminalität: Sexualstrafrecht;phantomdebatt;4.100.250;;
Recht & Kriminalität: Sexualstrafrecht;schutzlos;4.087.610;;
Recht & Kriminalität: Sexualstrafrecht;langzeitstudi;4.036.244;;
Recht & Kriminalität: Sexualstrafrecht;gewaltanwend;4.015.273;;
Recht & Kriminalität: Sexualstrafrecht;unreif;3.983.551;;
Recht & Kriminalität: Sexualstrafrecht;trampelpfad;3.970.147;;
Recht & Kriminalität: Sexualstrafrecht;wohlfahrtsrichtsatz;3.900.250;;
Recht & Kriminalität: Sexualstrafrecht;beileib;3.578.620;;
Recht & Kriminalität: Sexualstrafrecht;reformversuch;3.494.488;;
Recht & Kriminalität: Sexualstrafrecht;fachbeirat;3.393.871;;
Recht & Kriminalität: Sexualstrafrecht;volkstrauertag;3.393.592;;
Recht & Kriminalität: Sexualstrafrecht;mehrfachbelast;3.294.540;;
Recht & Kriminalität: Sexualstrafrecht;veranlagungsverfahr;3.279.468;;
Recht & Kriminalität: Sexualstrafrecht;expressis;3.198.484;;
Recht & Kriminalität: Sexualstrafrecht;allernot;3.196.156;;
Recht & Kriminalität: Sexualstrafrecht;einkommenbesteuer;3.185.658;;
Recht & Kriminalität: Sexualstrafrecht;konstruktivitat;3.179.957;;
Recht & Kriminalität: Sexualstrafrecht;zuruckgeb;3.133.320;;
Recht & Kriminalität: Sexualstrafrecht;witterungseinfluss;3.004.662;;
Recht & Kriminalität: Sexualstrafrecht;gemeinschaftsland;2.947.007;;
Recht & Kriminalität: Sexualstrafrecht;trauschein;2.934.061;;
Recht & Kriminalität: Sexualstrafrecht;versohnungsklausel;2.900.250;;
Recht & Kriminalität: Sexualstrafrecht;gebarfah;2.900.250;;
Recht & Kriminalität: Sexualstrafrecht;risikogemeinschaft;2.815.034;;
Recht & Kriminalität: Sexualstrafrecht;aggression;2.795.721;;
Recht & Kriminalität: Sexualstrafrecht;minutentakt;2.794.558;;
Recht & Kriminalität: Sexualstrafrecht;umriss;2.792.793;;
Recht & Kriminalität: Sexualstrafrecht;notigungsparagraph;2.738.640;;
Recht & Kriminalität: Sexualstrafrecht;hinsteu;2.700.113;;
Recht & Kriminalität: Sexualstrafrecht;entmenschlich;2.699.523;;
Recht & Kriminalität: Sexualstrafrecht;finanzkabinett;2.683.361;;
Recht & Kriminalität: Sexualstrafrecht;zangenbeweg;2.613.045;;
Recht & Kriminalität: Sexualstrafrecht;chefgesprach;2.609.785;;
Recht & Kriminalität: Sexualstrafrecht;medienpadagog;2.600.250;;
Recht & Kriminalität: Sexualstrafrecht;jcpoa;2.599.488;;
Recht & Kriminalität: Sexualstrafrecht;haushaltsausschussmitglied;2.557.962;;
Recht & Kriminalität: Sexualstrafrecht;gedenkstein;2.550.635;;
Recht & Kriminalität: Sexualstrafrecht;aussageverweigerungsrecht;2.523.101;;
Recht & Kriminalität: Sexualstrafrecht;steuerprogressionsbericht;2.500.250;;
Recht & Kriminalität: Sexualstrafrecht;ruhigstell;2.500.250;;
Recht & Kriminalität: Sexualstrafrecht;mehrsteu;2.494.487;;
Recht & Kriminalität: Sexualstrafrecht;kulturmittl;2.483.299;;
Recht & Kriminalität: Sexualstrafrecht;liquiditatsvorteil;2.392.543;;
Recht & Kriminalität: Sexualstrafrecht;aktenstuck;2.355.988;;
Recht & Kriminalität: Sexualstrafrecht;sachgeschadigt;2.300.250;;
Recht & Kriminalität: Sexualstrafrecht;penetration;2.300.152;;
Recht & Kriminalität: Sexualstrafrecht;nachkommenschaft;2.297.652;;
Recht & Kriminalität: Sexualstrafrecht;liebesmuh;2.282.154;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorismus;698.200.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;anschlag;448.000.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorist;370.200.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terror;340.979.514;;
Recht & Kriminalität: Innerdeutscher Terrorismus;sicherheitsbehord;207.936.653;;
Recht & Kriminalität: Innerdeutscher Terrorismus;verdacht;150.257.424;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terroranschlag;95.500.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;attentat;84.400.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorismusbekampf;80.861.494;;
Recht & Kriminalität: Innerdeutscher Terrorismus;sicherheitsarchitektur;47.010.690;;
Recht & Kriminalität: Innerdeutscher Terrorismus;nahrbod;44.019.031;;
Recht & Kriminalität: Innerdeutscher Terrorismus;besonn;36.572.047;;
Recht & Kriminalität: Innerdeutscher Terrorismus;vorverurteil;33.293.011;;
Recht & Kriminalität: Innerdeutscher Terrorismus;bedrohungslag;32.741.384;;
Recht & Kriminalität: Innerdeutscher Terrorismus;entfuhr;31.473.985;;
Recht & Kriminalität: Innerdeutscher Terrorismus;sicherheitslag;28.417.704;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorgrupp;24.289.843;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrororganisation;23.585.975;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorbekampf;23.207.894;;
Recht & Kriminalität: Innerdeutscher Terrorismus;extremist;22.587.969;;
Recht & Kriminalität: Innerdeutscher Terrorismus;ermord;18.028.364;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorakt;17.867.488;;
Recht & Kriminalität: Innerdeutscher Terrorismus;generalbundesanwalt;16.253.907;;
Recht & Kriminalität: Innerdeutscher Terrorismus;gefahrdungslag;15.989.521;;
Recht & Kriminalität: Innerdeutscher Terrorismus;mordanschlag;15.741.579;;
Recht & Kriminalität: Innerdeutscher Terrorismus;sicherheitspaket;15.700.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;gefahrenlag;15.469.272;;
Recht & Kriminalität: Innerdeutscher Terrorismus;irakkrieg;14.888.826;;
Recht & Kriminalität: Innerdeutscher Terrorismus;fernsprechbuch;14.300.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;kriminalitat;14.151.688;;
Recht & Kriminalität: Innerdeutscher Terrorismus;bomb;13.057.876;;
Recht & Kriminalität: Innerdeutscher Terrorismus;zell;12.436.882;;
Recht & Kriminalität: Innerdeutscher Terrorismus;rechtsterrorismus;12.200.250;;
Recht & Kriminalität: Innerdeutscher Terrorismus;sicherheitsabkomm;11.947.764;;
Recht & Kriminalität: Innerdeutscher Terrorismus;menschenmog;10.939.638;;
Recht & Kriminalität: Innerdeutscher Terrorismus;selbstmordattentat;10.725.390;;
Recht & Kriminalität: Innerdeutscher Terrorismus;terrorverdacht;10.473.024;;
Recht & Kriminalität: Innerdeutscher Terrorismus;antiterrorpaket;9.700.104;;
